epoch,train loss,reg loss,train acc,test loss,test acc
0,4.317301020330312,0.0,7.022143840789795,3.7226470817219126,13.569999694824219
1,3.86575258021452,0.0,14.9049072265625,3.19608318926108,23.049999237060547
2,3.680960178375244,0.0,18.521738052368164,3.0548534417393234,26.260000228881836
3,3.371863146217502,0.0,25.397720336914062,3.0828372468852034,27.440000534057617
4,3.295764601960474,0.0,26.94635581970215,2.5702037859444666,36.619998931884766
5,3.028517718217811,0.0,33.45376968383789,2.621861548134775,35.77000045776367
6,3.034409849011168,0.0,33.16212463378906,2.2223187323772544,42.380001068115234
7,2.7937702792031422,0.0,38.70827102661133,2.119597655354124,46.130001068115234
8,2.8316807576588223,0.0,39.23560333251953,1.9765064475512264,49.959999084472656
9,2.748561732623042,0.0,40.655941009521484,2.021400774368132,49.5099983215332
10,2.6491211725741017,0.0,42.59126663208008,1.9677226916708128,50.880001068115234
11,2.774265318500752,0.0,39.531494140625,1.8391713421754163,53.599998474121094
12,2.536712101527623,0.0,44.981170654296875,2.0039667348669035,50.470001220703125
13,2.5747085031197994,0.0,44.34785461425781,1.8203547988275084,55.63999938964844
14,2.397850737279775,0.0,48.262149810791016,1.6840445405305033,55.90999984741211
15,2.495129553639159,0.0,46.40404510498047,1.7583037036837954,55.0099983215332
16,2.561896718278223,0.0,44.858909606933594,1.654571376665674,56.959999084472656
17,2.4475090868619023,0.0,47.03181076049805,1.8033538201842645,54.31999969482422
18,2.318544025323829,0.0,50.589805603027344,1.7016040014498162,57.900001525878906
19,2.3081357466931247,0.0,51.223079681396484,1.619283747191381,59.099998474121094
20,2.3202077515271244,0.0,50.84231185913086,1.5784826940960355,59.709999084472656
21,2.268987318690942,0.0,52.7675895690918,1.6949924928973419,58.099998474121094
22,2.4335865998754698,0.0,47.22620391845703,1.7603340474042026,56.2400016784668
23,2.2211776801518033,0.0,54.1822395324707,1.636961149446892,58.97999954223633
24,2.2712657913869743,0.0,52.233333587646484,1.6483658371549663,59.13999938964844
25,2.2639559738490047,0.0,52.3055305480957,1.6554366169553814,58.90999984741211
26,2.171332296060056,0.0,55.20426940917969,1.5106324788295862,62.15999984741211
27,2.243573289744708,0.0,52.647945404052734,1.6423689187175097,60.11000061035156
28,2.263519355228969,0.0,51.9166259765625,1.4455661328151972,62.81999969482422
29,2.004031321223901,0.0,58.80905532836914,1.6154251026384758,60.560001373291016
30,2.1759435011416066,0.0,53.671531677246094,1.6168330281671852,60.84000015258789
31,1.935270796016771,0.0,60.29695510864258,1.5420512406512945,62.36000061035156
32,2.081640355441035,0.0,56.05569076538086,1.4304214366758712,64.38999938964844
33,2.0754537071500505,0.0,57.80250930786133,1.3062753870029642,66.94000244140625
34,2.070263820035117,0.0,56.651031494140625,1.5381183250985964,64.01000213623047
35,2.029501713052088,0.0,58.46025466918945,1.5078203027898616,62.349998474121094
36,2.0387885959780947,0.0,57.833431243896484,1.4885314076837868,64.31999969482422
37,2.096314455781664,0.0,56.42628479003906,1.4781922306677309,63.40999984741211
38,2.103718014395967,0.0,55.93407440185547,1.3612853047823665,66.30999755859375
39,1.986372203243022,0.0,59.0888557434082,1.5234036578072443,63.20000076293945
40,2.1230799044881548,0.0,56.07067108154297,1.560050703058339,63.79999923706055
41,2.0375223555126967,0.0,58.13932418823242,1.6545938795263118,61.61000061035156
42,2.01721662526228,0.0,58.51495361328125,1.327997260021441,66.72000122070312
43,2.10842016278481,0.0,55.2327995300293,1.6231048155312586,62.70000076293945
