epoch,train loss,reg loss,train acc,test loss,test acc
0,3.961779925287986,0.0,10.869999885559082,4.007064997547805,10.979999542236328
1,3.141475468265767,0.0,24.378000259399414,3.30483244886302,21.790000915527344
2,2.629557040272927,0.0,33.922000885009766,5.2752636081040505,19.979999542236328
3,3.3428491232346516,0.0,23.378000259399414,2.9904580429346876,26.440000534057617
4,2.418911875510702,0.0,37.68199920654297,2.6961212760270246,32.52000045776367
5,1.9373027986409712,0.0,48.5620002746582,3.319058485705443,27.229999542236328
6,1.482662312838496,0.0,57.41600036621094,4.1744692373757415,26.420000076293945
7,2.052571778394738,0.0,48.70199966430664,3.9859783986602166,26.799999237060547
8,1.2953283519160992,0.0,62.11600112915039,3.8876381787386807,31.280000686645508
9,1.1313148822103227,0.0,66.5199966430664,4.365301587364891,31.399999618530273
10,1.02193618064024,0.0,69.04399871826172,4.372071875466241,32.2599983215332
11,0.9461163464857607,0.0,71.47599792480469,4.472633458147145,31.309999465942383
12,0.874232356645623,0.0,73.40799713134766,4.570939343385022,33.31999969482422
13,0.8037013411521912,0.0,75.23600006103516,5.038242065545284,32.65999984741211
14,0.7535660400682566,0.0,76.78600311279297,4.790329343140727,33.2400016784668
15,0.7030869114155672,0.0,78.1259994506836,4.959124170168482,33.560001373291016
16,0.6523416163970013,0.0,79.4800033569336,5.185022108482592,33.86000061035156
17,0.6165972510162665,0.0,80.44599914550781,5.104080496412335,34.29999923706055
18,0.5765610994124899,0.0,81.71199798583984,4.964124038966015,34.22999954223633
19,0.5441092088514444,0.0,82.49800109863281,5.149022497311987,34.150001525878906
20,0.5035511303921135,0.0,83.91999816894531,5.004900315795282,34.61000061035156
21,0.4657836963935774,0.0,84.91600036621094,5.5387278470126065,34.099998474121094
22,0.43980870988904214,0.0,85.68399810791016,4.878263490368622,35.41999816894531
23,0.4220196434429714,0.0,86.3219985961914,5.075864888200856,36.060001373291016
24,0.38240693296704975,0.0,87.56600189208984,5.112303485774031,35.7599983215332
25,0.36900244136245886,0.0,87.86799621582031,6.169757279482755,34.36000061035156
26,0.34141208748428187,0.0,88.74400329589844,6.171883655316902,34.790000915527344
27,0.3241015344249959,0.0,89.40399932861328,5.786748168444393,35.34000015258789
28,0.2891036907629091,0.0,90.41200256347656,4.933500781203762,37.099998474121094
29,0.27504442358503534,0.0,90.86199951171875,5.533388518323802,36.43000030517578
30,0.26209455546067684,0.0,91.31600189208984,4.742089543679748,38.2400016784668
31,0.24620116760536115,0.0,91.81800079345703,5.826472359474259,35.91999816894531
32,0.23299264542910517,0.0,92.34400177001953,4.9831231049817015,37.540000915527344
33,0.21634643631322042,0.0,92.85800170898438,5.326167879682599,38.02000045776367
34,0.19956420027479835,0.0,93.22200012207031,5.927060045377172,37.38999938964844
35,0.18608876363355287,0.0,93.73400115966797,5.254410905067367,38.349998474121094
36,0.1761145762034825,0.0,94.08599853515625,6.335014237297906,35.61000061035156
37,0.15509532528872394,0.0,94.86000061035156,4.948218215595592,39.220001220703125
38,0.14806171461027495,0.0,95.13200378417969,5.188978515490137,39.83000183105469
39,0.14129220937587778,0.0,95.38999938964844,5.157338448245116,39.90999984741211
40,0.13363396011444986,0.0,95.53199768066406,5.058299055003157,40.41999816894531
41,0.12736232259443828,0.0,95.8280029296875,5.203809345611418,40.79999923706055
42,0.11465833989941344,0.0,96.23600006103516,5.375909509080829,41.0099983215332
43,0.10898013747468287,0.0,96.46199798583984,5.870837577665695,39.84000015258789
44,0.097864744462529,0.0,96.81400299072266,5.857382543159254,39.7599983215332
45,0.09391951819463652,0.0,96.93199920654297,5.4479758739471436,40.650001525878906
46,0.0883222979550459,0.0,97.16000366210938,5.680025360801003,40.630001068115234
47,0.08753222082646525,0.0,97.1719970703125,5.257664887592046,41.61000061035156
48,0.08513904119632681,0.0,97.27400207519531,5.34861492629003,41.619998931884766
49,0.0784002070372202,0.0,97.44200134277344,5.49716037210792,41.58000183105469
50,0.07368576519039212,0.0,97.64600372314453,5.708997028042572,40.84000015258789
51,0.0466004088140872,0.0,98.58599853515625,5.2012837029466725,42.849998474121094
52,0.023418433261008894,0.0,99.46600341796875,5.3258885277642145,42.5099983215332
53,0.019472038715469594,0.0,99.5999984741211,5.214452127013543,43.0099983215332
54,0.01674164818333728,0.0,99.65399932861328,5.167570822166674,43.25
55,0.015579098303403174,0.0,99.68599700927734,5.073706573910183,43.779998779296875
56,0.013900348954662984,0.0,99.75599670410156,5.202674273288611,43.45000076293945
57,0.013094027754755653,0.0,99.7760009765625,5.052822467052575,43.709999084472656
58,0.011878075895412845,0.0,99.81400299072266,5.148834572898017,43.529998779296875
59,0.011509361543825694,0.0,99.84200286865234,4.981775700443923,44.16999816894531
60,0.01065378034563393,0.0,99.85800170898438,5.10829302036401,43.779998779296875
61,0.011021464302831767,0.0,99.81600189208984,5.000353974525375,44.18000030517578
62,0.01045657205870565,0.0,99.83999633789062,5.165055116017659,43.709999084472656
63,0.010178138311876327,0.0,99.87000274658203,5.06886641184489,43.970001220703125
64,0.009391617676129147,0.0,99.84600067138672,5.081450233555803,43.90999984741211
65,0.009428806831033863,0.0,99.87000274658203,5.090708130537862,44.02000045776367
66,0.008648726984630433,0.0,99.89199829101562,4.999969605243567,44.25
67,0.008503116458198247,0.0,99.88200378417969,5.046942303879092,44.209999084472656
68,0.008350578412337571,0.0,99.88999938964844,5.118720760249128,44.04999923706055
69,0.0077219423267762275,0.0,99.91200256347656,5.044236115734987,44.220001220703125
70,0.007641450682540937,0.0,99.91400146484375,5.09939685012355,43.9900016784668
71,0.007884824030785536,0.0,99.89399719238281,5.178712363194937,43.849998474121094
72,0.0072651111463807065,0.0,99.9219970703125,5.011262814203898,44.459999084472656
73,0.006842161766348445,0.0,99.93000030517578,5.090297017434631,44.279998779296875
74,0.006949775947295889,0.0,99.94599914550781,5.071421712335914,44.25
75,0.007033832466267809,0.0,99.9260025024414,5.132044113043583,44.15999984741211
76,0.0065981717115002015,0.0,99.93800354003906,5.086672650443183,44.36000061035156
77,0.006431698095889724,0.0,99.9260025024414,5.115927366295246,44.20000076293945
78,0.006471576720324098,0.0,99.94999694824219,5.13802647831464,44.119998931884766
79,0.0064783395572128345,0.0,99.94200134277344,5.173648533194956,43.959999084472656
80,0.006294515173958272,0.0,99.9540023803711,5.22166469362047,43.810001373291016
81,0.006476486358335432,0.0,99.93399810791016,5.17740731528311,43.97999954223633
82,0.006290633145871819,0.0,99.94000244140625,5.146559339581114,44.150001525878906
83,0.006351168633305601,0.0,99.94000244140625,5.103146762558908,44.290000915527344
84,0.005820697876719796,0.0,99.97000122070312,5.162574837906192,44.06999969482422
85,0.006599102397354281,0.0,99.93199920654297,5.216506847227462,43.79999923706055
86,0.0062595372544411495,0.0,99.95600128173828,5.017985642558396,44.56999969482422
87,0.006358455762039034,0.0,99.94400024414062,5.241011022317289,43.790000915527344
88,0.0063607295243335625,0.0,99.93399810791016,5.181182755364312,44.0099983215332
89,0.006219836683677775,0.0,99.95600128173828,5.166385641001692,44.099998474121094
90,0.006150007561533426,0.0,99.95800018310547,5.105803778677275,44.310001373291016
91,0.005985449666955641,0.0,99.96800231933594,5.209575236445725,43.88999938964844
92,0.006445006044505507,0.0,99.93599700927734,5.1923890860393795,43.959999084472656
93,0.0059294686367621224,0.0,99.96399688720703,5.0701792914457995,44.369998931884766
94,0.006251583417535437,0.0,99.94200134277344,5.082371172278818,44.31999969482422
95,0.005962451164401612,0.0,99.95999908447266,5.0264793285215745,44.52000045776367
96,0.006200888051594399,0.0,99.94999694824219,5.232972118589613,43.83000183105469
97,0.006015133079407471,0.0,99.95800018310547,5.152575719236124,44.15999984741211
98,0.0059418488550475055,0.0,99.95999908447266,5.053485167146933,44.40999984741211
99,0.00587227240166798,0.0,99.95999908447266,5.168642258403277,44.119998931884766
